Ngày,Lần cuối
2010-01-04,517.05
2010-01-05,532.53
2010-01-06,534.46
2010-01-07,533.34
2010-01-08,520.9
2010-01-09,518.9533333333333
2010-01-10,517.0066666666667
2010-01-11,515.06
2010-01-12,498.31
2010-01-13,508.61
2010-01-14,512.33
2010-01-15,505.42
2010-01-16,499.3233333333333
2010-01-17,493.2266666666667
2010-01-18,487.13
2010-01-19,495.51
2010-01-20,489.5
2010-01-21,478.42
2010-01-22,477.59
2010-01-23,478.69666666666666
2010-01-24,479.80333333333334
2010-01-25,480.91
2010-01-26,497.9
2010-01-27,486.41
2010-01-28,481.76
2010-01-29,481.96
2010-01-30,483.62333333333333
2010-01-31,485.28666666666663
2010-02-01,486.95
2010-02-02,487.93
2010-02-03,495.48
2010-02-04,503.83
2010-02-05,493.04
2010-02-06,492.4266666666667
2010-02-07,491.81333333333333
2010-02-08,491.2
2010-02-09,482.89
2010-02-10,490.91
2010-02-11,499.94
2010-02-12,507.0
2010-02-13,507.302
2010-02-14,507.604
2010-02-15,507.906
2010-02-16,508.20799999999997
2010-02-17,508.51
2010-02-18,508.812
2010-02-19,509.114
2010-02-20,509.416
2010-02-21,509.71799999999996
2010-02-22,510.02
2010-02-23,496.29
2010-02-24,494.59
2010-02-25,494.99
2010-02-26,496.91
2010-02-27,498.9433333333333
2010-02-28,500.9766666666667
2010-03-01,503.01
2010-03-02,501.0
2010-03-03,507.32
2010-03-04,511.91
2010-03-05,513.39
2010-03-06,515.9666666666667
2010-03-07,518.5433333333333
2010-03-08,521.12
2010-03-09,527.27
2010-03-10,525.67
2010-03-11,524.64
2010-03-12,531.51
2010-03-13,531.6266666666667
2010-03-14,531.7433333333333
2010-03-15,531.86
2010-03-16,516.08
2010-03-17,510.85
2010-03-18,519.73
2010-03-19,515.99
2010-03-20,514.52
2010-03-21,513.05
2010-03-22,511.58
2010-03-23,506.53
2010-03-24,512.12
2010-03-25,503.39
2010-03-26,505.3
2010-03-27,505.42333333333335
2010-03-28,505.5466666666667
2010-03-29,505.67
2010-03-30,500.72
2010-03-31,499.24
2010-04-01,508.18
2010-04-02,510.48
2010-04-03,511.9166666666667
2010-04-04,513.3533333333334
2010-04-05,514.79
2010-04-06,515.33
2010-04-07,515.82
2010-04-08,515.93
2010-04-09,517.42
2010-04-10,518.2566666666667
2010-04-11,519.0933333333332
2010-04-12,519.93
2010-04-13,517.98
2010-04-14,516.21
2010-04-15,521.49
2010-04-16,522.03
2010-04-17,520.2666666666667
2010-04-18,518.5033333333333
2010-04-19,516.74
2010-04-20,515.2
2010-04-21,519.7
2010-04-22,529.31
2010-04-23,529.785
2010-04-24,530.26
2010-04-25,530.735
2010-04-26,531.21
2010-04-27,535.72
2010-04-28,539.2
2010-04-29,542.37
2010-04-30,543.72
2010-05-01,545.07
2010-05-02,546.42
2010-05-03,547.77
2010-05-04,549.12
2010-05-05,548.01
2010-05-06,549.51
2010-05-07,542.03
2010-05-08,539.48
2010-05-09,536.93
2010-05-10,534.38
2010-05-11,534.36
2010-05-12,519.6
2010-05-13,518.93
2010-05-14,520.72
2010-05-15,517.57
2010-05-16,514.42
2010-05-17,511.27
2010-05-18,508.3
2010-05-19,494.9
2010-05-20,503.55
2010-05-21,483.69
2010-05-22,484.5233333333333
2010-05-23,485.3566666666667
2010-05-24,486.19
2010-05-25,486.25
2010-05-26,492.69
2010-05-27,497.16
2010-05-28,512.99
2010-05-29,511.14
2010-05-30,509.29
2010-05-31,507.44
2010-06-01,508.68
2010-06-02,510.74
2010-06-03,511.16
2010-06-04,510.37
2010-06-05,505.87666666666667
2010-06-06,501.3833333333333
2010-06-07,496.89
2010-06-08,497.19
2010-06-09,497.56
2010-06-10,500.51
2010-06-11,504.29
2010-06-12,505.6333333333333
2010-06-13,506.9766666666667
2010-06-14,508.32
2010-06-15,508.01
2010-06-16,510.72
2010-06-17,510.76
2010-06-18,511.18
2010-06-19,512.37
2010-06-20,513.56
2010-06-21,514.75
2010-06-22,512.63
2010-06-23,512.82
2010-06-24,511.67
2010-06-25,505.12
2010-06-26,505.84
2010-06-27,506.56
2010-06-28,507.28
2010-06-29,510.71
2010-06-30,507.14
2010-07-01,504.02
2010-07-02,503.65
2010-07-03,504.61333333333334
2010-07-04,505.57666666666665
2010-07-05,506.54
2010-07-06,500.82
2010-07-07,496.91
2010-07-08,498.55
2010-07-09,499.46
2010-07-10,499.6166666666667
2010-07-11,499.7733333333333
2010-07-12,499.93
2010-07-13,509.08
2010-07-14,507.34
2010-07-15,505.19
2010-07-16,506.21
2010-07-17,506.41999999999996
2010-07-18,506.63
2010-07-19,506.84
2010-07-20,506.56
2010-07-21,505.4
2010-07-22,500.28
2010-07-23,500.31
2010-07-24,499.5733333333333
2010-07-25,498.8366666666667
2010-07-26,498.1
2010-07-27,497.67
2010-07-28,491.0
2010-07-29,491.11
2010-07-30,493.91
2010-07-31,493.1433333333334
2010-08-01,492.37666666666667
2010-08-02,491.61
2010-08-03,491.9
2010-08-04,486.71
2010-08-05,486.21
2010-08-06,482.82
2010-08-07,479.46
2010-08-08,476.1
2010-08-09,472.74
2010-08-10,461.67
2010-08-11,463.12
2010-08-12,448.4
2010-08-13,452.73
2010-08-14,456.74
2010-08-15,460.75
2010-08-16,464.76
2010-08-17,463.52
2010-08-18,455.49
2010-08-19,452.23
2010-08-20,454.84
2010-08-21,452.5333333333333
2010-08-22,450.2266666666667
2010-08-23,447.92
2010-08-24,434.42
2010-08-25,423.89
2010-08-26,427.07
2010-08-27,429.14
2010-08-28,434.27666666666664
2010-08-29,439.41333333333336
2010-08-30,444.55
2010-08-31,455.08
2010-09-01,458.75
2010-09-02,460.2
2010-09-03,461.65
2010-09-04,463.1
2010-09-05,464.55
2010-09-06,466.0
2010-09-07,460.59
2010-09-08,458.44
2010-09-09,463.68
2010-09-10,451.39
2010-09-11,450.01666666666665
2010-09-12,448.6433333333333
2010-09-13,447.27
2010-09-14,449.01
2010-09-15,448.72
2010-09-16,449.52
2010-09-17,457.58
2010-09-18,457.6766666666667
2010-09-19,457.7733333333333
2010-09-20,457.87
2010-09-21,453.32
2010-09-22,453.9
2010-09-23,450.77
2010-09-24,449.71
2010-09-25,449.87333333333333
2010-09-26,450.03666666666663
2010-09-27,450.2
2010-09-28,455.13
2010-09-29,452.94
2010-09-30,454.52
2010-10-01,451.71
2010-10-02,449.75
2010-10-03,447.78999999999996
2010-10-04,445.83
2010-10-05,450.96
2010-10-06,460.72
2010-10-07,462.05
2010-10-08,459.26
2010-10-09,459.28
2010-10-10,459.3
2010-10-11,459.32
2010-10-12,454.32
2010-10-13,457.7
2010-10-14,458.66
2010-10-15,458.39
2010-10-16,458.12333333333333
2010-10-17,457.8566666666666
2010-10-18,457.59
2010-10-19,454.25
2010-10-20,442.17
2010-10-21,445.05
2010-10-22,445.21
2010-10-23,446.3433333333333
2010-10-24,447.4766666666667
2010-10-25,448.61
2010-10-26,455.12
2010-10-27,450.01
2010-10-28,450.07
2010-10-29,452.63
2010-10-30,452.1066666666667
2010-10-31,451.5833333333333
2010-11-01,451.06
2010-11-02,446.3
2010-11-03,444.16
2010-11-04,448.95
2010-11-05,457.27
2010-11-06,457.2233333333333
2010-11-07,457.1766666666667
2010-11-08,457.13
2010-11-09,449.4
2010-11-10,451.26
2010-11-11,446.69
2010-11-12,441.6
2010-11-13,438.91333333333336
2010-11-14,436.2266666666667
2010-11-15,433.54
2010-11-16,426.89
2010-11-17,425.5
2010-11-18,430.72
2010-11-19,426.51
2010-11-20,426.4033333333333
2010-11-21,426.2966666666667
2010-11-22,426.19
2010-11-23,430.81
2010-11-24,434.48
2010-11-25,439.85
2010-11-26,439.94
2010-11-27,442.08
2010-11-28,444.22
2010-11-29,446.36
2010-11-30,451.59
2010-12-01,449.93
2010-12-02,457.42
2010-12-03,464.35
2010-12-04,464.75333333333333
2010-12-05,465.1566666666667
2010-12-06,465.56
2010-12-07,460.76
2010-12-08,452.83
2010-12-09,460.45
2010-12-10,473.06
2010-12-11,478.78000000000003
2010-12-12,484.5
2010-12-13,490.22
2010-12-14,489.65
2010-12-15,493.47
2010-12-16,480.21
2010-12-17,485.29
2010-12-18,482.9566666666667
2010-12-19,480.62333333333333
2010-12-20,478.29
2010-12-21,481.78
2010-12-22,481.53
2010-12-23,475.41
2010-12-24,472.76
2010-12-25,472.8566666666667
2010-12-26,472.9533333333333
2010-12-27,473.05
2010-12-28,479.33
2010-12-29,478.75
2010-12-30,481.4
2010-12-31,484.66
2011-01-01,484.9875
2011-01-02,485.31500000000005
2011-01-03,485.64250000000004
2011-01-04,485.97
2011-01-05,481.91
2011-01-06,482.31
2011-01-07,481.86
2011-01-08,481.42333333333335
2011-01-09,480.9866666666667
2011-01-10,480.55
2011-01-11,477.44
2011-01-12,478.45
2011-01-13,484.12
2011-01-14,489.22
2011-01-15,491.20000000000005
2011-01-16,493.18
2011-01-17,495.16
2011-01-18,497.43
2011-01-19,505.91
2011-01-20,511.98
2011-01-21,519.5
2011-01-22,516.2933333333333
2011-01-23,513.0866666666667
2011-01-24,509.88
2011-01-25,501.97
2011-01-26,501.25
2011-01-27,502.68
2011-01-28,510.6
2011-01-29,511.51727272727277
2011-01-30,512.4345454545455
2011-01-31,513.3518181818182
2011-02-01,514.2690909090909
2011-02-02,515.1863636363637
2011-02-03,516.1036363636364
2011-02-04,517.0209090909092
2011-02-05,517.9381818181819
2011-02-06,518.8554545454546
2011-02-07,519.7727272727274
2011-02-08,520.69
2011-02-09,522.59
2011-02-10,520.23
2011-02-11,519.98
2011-02-12,518.0033333333333
2011-02-13,516.0266666666666
2011-02-14,514.05
2011-02-15,517.87
2011-02-16,513.11
2011-02-17,509.83
2011-02-18,503.92
2011-02-19,497.17333333333335
2011-02-20,490.4266666666667
2011-02-21,483.68
2011-02-22,470.02
2011-02-23,470.67
2011-02-24,461.29
2011-02-25,466.96
2011-02-26,465.09666666666664
2011-02-27,463.23333333333335
2011-02-28,461.37
2011-03-01,466.12
2011-03-02,457.83
2011-03-03,452.34
2011-03-04,459.23
2011-03-05,462.2266666666667
2011-03-06,465.22333333333336
2011-03-07,468.22
2011-03-08,475.38
2011-03-09,470.51
2011-03-10,482.49
2011-03-11,495.06
2011-03-12,490.00666666666666
2011-03-13,484.9533333333333
2011-03-14,479.9
2011-03-15,468.74
2011-03-16,463.58
2011-03-17,460.53
2011-03-18,461.08
2011-03-19,463.46999999999997
2011-03-20,465.86
2011-03-21,468.25
2011-03-22,464.8
2011-03-23,467.64
2011-03-24,461.32
2011-03-25,457.74
2011-03-26,458.3333333333333
2011-03-27,458.9266666666667
2011-03-28,459.52
2011-03-29,457.88
2011-03-30,460.04
2011-03-31,461.13
2011-04-01,459.17
2011-04-02,458.53000000000003
2011-04-03,457.89
2011-04-04,457.25
2011-04-05,457.2
2011-04-06,464.94
2011-04-07,463.49
2011-04-08,464.29
2011-04-09,463.634
2011-04-10,462.978
2011-04-11,462.322
2011-04-12,461.666
2011-04-13,461.01
2011-04-14,460.63
2011-04-15,460.96
2011-04-16,459.12666666666667
2011-04-17,457.2933333333333
2011-04-18,455.46
2011-04-19,453.74
2011-04-20,458.5
2011-04-21,460.3
2011-04-22,456.45
2011-04-23,459.50666666666666
2011-04-24,462.56333333333333
2011-04-25,465.62
2011-04-26,461.86
2011-04-27,469.32
2011-04-28,472.93
2011-04-29,480.08
2011-04-30,481.38
2011-05-01,482.68
2011-05-02,483.97999999999996
2011-05-03,485.28
2011-05-04,486.58
2011-05-05,479.29
2011-05-06,472.71
2011-05-07,474.2966666666667
2011-05-08,475.8833333333333
2011-05-09,477.47
2011-05-10,481.29
2011-05-11,483.15
2011-05-12,482.14
2011-05-13,479.67
2011-05-14,476.9433333333333
2011-05-15,474.2166666666667
2011-05-16,471.49
2011-05-17,464.35
2011-05-18,454.91
2011-05-19,444.85
2011-05-20,432.87
2011-05-21,427.85333333333335
2011-05-22,422.83666666666664
2011-05-23,417.82
2011-05-24,402.59
2011-05-25,386.36
2011-05-26,398.04
2011-05-27,410.82
2011-05-28,411.24666666666667
2011-05-29,411.67333333333335
2011-05-30,412.1
2011-05-31,421.37
2011-06-01,435.69
2011-06-02,450.59
2011-06-03,443.41
2011-06-04,440.21000000000004
2011-06-05,437.01
2011-06-06,433.81
2011-06-07,443.68
2011-06-08,439.57
2011-06-09,443.95
2011-06-10,445.0
2011-06-11,444.23
2011-06-12,443.46
2011-06-13,442.69
2011-06-14,441.54
2011-06-15,441.45
2011-06-16,445.17
2011-06-17,438.93
2011-06-18,436.49666666666667
2011-06-19,434.06333333333333
2011-06-20,431.63
2011-06-21,442.74
2011-06-22,439.63
2011-06-23,434.75
2011-06-24,433.4
2011-06-25,433.68333333333334
2011-06-26,433.96666666666664
2011-06-27,434.25
2011-06-28,432.31
2011-06-29,434.6
2011-06-30,432.54
2011-07-01,425.29
2011-07-02,425.33333333333337
2011-07-03,425.37666666666667
2011-07-04,425.42
2011-07-05,431.03
2011-07-06,428.3
2011-07-07,429.99
2011-07-08,430.32
2011-07-09,428.57666666666665
2011-07-10,426.8333333333333
2011-07-11,425.09
2011-07-12,417.25
2011-07-13,418.18
2011-07-14,418.93
2011-07-15,414.74
2011-07-16,415.0833333333333
2011-07-17,415.4266666666667
2011-07-18,415.77
2011-07-19,410.12
2011-07-20,416.77
2011-07-21,413.06
2011-07-22,409.2
2011-07-23,409.25333333333333
2011-07-24,409.3066666666667
2011-07-25,409.36
2011-07-26,409.39
2011-07-27,409.4
2011-07-28,408.39
2011-07-29,405.7
2011-07-30,404.45
2011-07-31,403.2
2011-08-01,401.95
2011-08-02,396.55
2011-08-03,391.47
2011-08-04,396.05
2011-08-05,400.88
2011-08-06,399.39
2011-08-07,397.90000000000003
2011-08-08,396.41
2011-08-09,387.7
2011-08-10,385.96
2011-08-11,384.44
2011-08-12,383.92
2011-08-13,384.05333333333334
2011-08-14,384.18666666666667
2011-08-15,384.32
2011-08-16,386.48
2011-08-17,393.46
2011-08-18,402.89
2011-08-19,400.76
2011-08-20,402.51666666666665
2011-08-21,404.2733333333333
2011-08-22,406.03
2011-08-23,401.28
2011-08-24,396.68
2011-08-25,401.65
2011-08-26,404.41
2011-08-27,407.3966666666667
2011-08-28,410.3833333333333
2011-08-29,413.37
2011-08-30,419.26
2011-08-31,424.71
2011-09-01,435.29
2011-09-02,435.40000000000003
2011-09-03,435.51
2011-09-04,435.62
2011-09-05,435.73
2011-09-06,436.16
2011-09-07,443.99
2011-09-08,453.26
2011-09-09,459.92
2011-09-10,460.92333333333335
2011-09-11,461.9266666666667
2011-09-12,462.93
2011-09-13,469.4
2011-09-14,466.99
2011-09-15,470.67
2011-09-16,457.11
2011-09-17,458.6333333333333
2011-09-18,460.1566666666667
2011-09-19,461.68
2011-09-20,454.37
2011-09-21,447.57
2011-09-22,449.26
2011-09-23,440.3
2011-09-24,438.34333333333336
2011-09-25,436.38666666666666
2011-09-26,434.43
2011-09-27,437.47
2011-09-28,433.97
2011-09-29,428.08
2011-09-30,427.6
2011-10-01,425.77333333333337
2011-10-02,423.94666666666666
2011-10-03,422.12
2011-10-04,418.18
2011-10-05,417.21
2011-10-06,421.32
2011-10-07,417.96
2011-10-08,418.52666666666664
2011-10-09,419.09333333333336
2011-10-10,419.66
2011-10-11,417.73
2011-10-12,410.91
2011-10-13,412.59
2011-10-14,414.49
2011-10-15,413.2733333333333
2011-10-16,412.0566666666667
2011-10-17,410.84
2011-10-18,404.32
2011-10-19,401.15
2011-10-20,403.73
2011-10-21,411.03
2011-10-22,412.1733333333333
2011-10-23,413.31666666666666
2011-10-24,414.46
2011-10-25,409.38
2011-10-26,412.1
2011-10-27,414.75
2011-10-28,422.07
2011-10-29,421.65
2011-10-30,421.23
2011-10-31,420.81
2011-11-01,413.82
2011-11-02,407.79
2011-11-03,408.44
2011-11-04,410.57
2011-11-05,410.55333333333334
2011-11-06,410.53666666666663
2011-11-07,410.52
2011-11-08,408.6
2011-11-09,405.19
2011-11-10,401.03
2011-11-11,396.3
2011-11-12,394.78000000000003
2011-11-13,393.26
2011-11-14,391.74
2011-11-15,387.87
2011-11-16,390.89
2011-11-17,385.86
2011-11-18,379.62
2011-11-19,379.46
2011-11-20,379.3
2011-11-21,379.14
2011-11-22,381.76
2011-11-23,388.57
2011-11-24,381.78
2011-11-25,383.35
2011-11-26,383.3366666666667
2011-11-27,383.3233333333333
2011-11-28,383.31
2011-11-29,382.9
2011-11-30,380.69
2011-12-01,380.1
2011-12-02,383.88
2011-12-03,386.31666666666666
2011-12-04,388.75333333333333
2011-12-05,391.19
2011-12-06,390.2
2011-12-07,387.21
2011-12-08,381.63
2011-12-09,377.16
2011-12-10,376.54
2011-12-11,375.92
2011-12-12,375.3
2011-12-13,371.75
2011-12-14,367.55
2011-12-15,364.48
2011-12-16,366.03
2011-12-17,366.4866666666666
2011-12-18,366.9433333333333
2011-12-19,367.4
2011-12-20,365.67
2011-12-21,367.72
2011-12-22,360.37
2011-12-23,356.21
2011-12-24,355.0333333333333
2011-12-25,353.8566666666667
2011-12-26,352.68
2011-12-27,347.8
2011-12-28,350.66
2011-12-29,350.51
2011-12-30,351.55
2011-12-31,351.1625
2012-01-01,350.775
2012-01-02,350.3875
2012-01-03,350.0
2012-01-04,348.84
2012-01-05,340.94
2012-01-06,336.73
2012-01-07,337.59333333333336
2012-01-08,338.45666666666665
2012-01-09,339.32
2012-01-10,344.68
2012-01-11,347.43
2012-01-12,348.11
2012-01-13,354.33
2012-01-14,355.51
2012-01-15,356.69
2012-01-16,357.87
2012-01-17,358.86
2012-01-18,362.66
2012-01-19,373.43
2012-01-20,373.0
2012-01-21,374.194
2012-01-22,375.388
2012-01-23,376.582
2012-01-24,377.776
2012-01-25,378.97
2012-01-26,380.164
2012-01-27,381.358
2012-01-28,382.552
2012-01-29,383.746
2012-01-30,384.94
2012-01-31,387.97
2012-02-01,390.67
2012-02-02,401.61
2012-02-03,401.74
2012-02-04,401.07
2012-02-05,400.40000000000003
2012-02-06,399.73
2012-02-07,401.08
2012-02-08,409.53
2012-02-09,411.39
2012-02-10,405.02
2012-02-11,401.86
2012-02-12,398.7
2012-02-13,395.54
2012-02-14,400.26
2012-02-15,397.41
2012-02-16,396.51
2012-02-17,403.3
2012-02-18,406.86
2012-02-19,410.42
2012-02-20,413.98
2012-02-21,410.91
2012-02-22,418.41
2012-02-23,423.89
2012-02-24,423.43
2012-02-25,425.09000000000003
2012-02-26,426.75
2012-02-27,428.41
2012-02-28,422.22
2012-02-29,423.64
2012-03-01,427.95
2012-03-02,439.6
2012-03-03,445.47
2012-03-04,451.34
2012-03-05,457.21
2012-03-06,445.0
2012-03-07,444.02
2012-03-08,431.66
2012-03-09,432.11
2012-03-10,430.74666666666667
2012-03-11,429.3833333333333
2012-03-12,428.02
2012-03-13,429.39
2012-03-14,433.86
2012-03-15,441.85
2012-03-16,438.52
2012-03-17,438.37
2012-03-18,438.21999999999997
2012-03-19,438.07
2012-03-20,440.29
2012-03-21,445.77
2012-03-22,445.67
2012-03-23,454.1
2012-03-24,455.82
2012-03-25,457.54
2012-03-26,459.26
2012-03-27,445.92
2012-03-28,446.32
2012-03-29,439.63
2012-03-30,441.03
2012-03-31,442.215
2012-04-01,443.4
2012-04-02,444.585
2012-04-03,445.77
2012-04-04,439.77
2012-04-05,444.93
2012-04-06,447.44
2012-04-07,448.5366666666667
2012-04-08,449.6333333333333
2012-04-09,450.73
2012-04-10,450.85
2012-04-11,458.74
2012-04-12,465.26
2012-04-13,462.52
2012-04-14,464.43333333333334
2012-04-15,466.34666666666664
2012-04-16,468.26
2012-04-17,472.84
2012-04-18,472.16
2012-04-19,467.08
2012-04-20,465.72
2012-04-21,465.5366666666667
2012-04-22,465.35333333333335
2012-04-23,465.17
2012-04-24,465.65
2012-04-25,472.87
2012-04-26,470.21
2012-04-27,473.77
2012-04-28,473.508
2012-04-29,473.246
2012-04-30,472.984
2012-05-01,472.722
2012-05-02,472.46
2012-05-03,468.8
2012-05-04,476.32
2012-05-05,479.65
2012-05-06,482.98
2012-05-07,486.31
2012-05-08,488.07
2012-05-09,487.62
2012-05-10,486.07
2012-05-11,480.1
2012-05-12,476.63
2012-05-13,473.16
2012-05-14,469.69
2012-05-15,455.65
2012-05-16,449.91
2012-05-17,442.58
2012-05-18,434.95
2012-05-19,439.3066666666667
2012-05-20,443.6633333333333
2012-05-21,448.02
2012-05-22,447.94
2012-05-23,436.75
2012-05-24,426.92
2012-05-25,437.38
2012-05-26,436.74666666666667
2012-05-27,436.11333333333334
2012-05-28,435.48
2012-05-29,431.44
2012-05-30,435.34
2012-05-31,429.2
2012-06-01,428.8
2012-06-02,424.75
2012-06-03,420.7
2012-06-04,416.65
2012-06-05,421.02
2012-06-06,426.39
2012-06-07,434.41
2012-06-08,432.9
2012-06-09,432.76666666666665
2012-06-10,432.6333333333333
2012-06-11,432.5
2012-06-12,428.16
2012-06-13,427.61
2012-06-14,425.28
2012-06-15,433.09
2012-06-16,433.9233333333333
2012-06-17,434.75666666666666
2012-06-18,435.59
2012-06-19,431.08
2012-06-20,432.89
2012-06-21,431.14
2012-06-22,427.17
2012-06-23,426.15333333333336
2012-06-24,425.13666666666666
2012-06-25,424.12
2012-06-26,419.19
2012-06-27,418.04
2012-06-28,418.16
2012-06-29,422.37
2012-06-30,421.3466666666667
2012-07-01,420.3233333333333
2012-07-02,419.3
2012-07-03,413.09
2012-07-04,410.73
2012-07-05,413.83
2012-07-06,415.44
2012-07-07,413.0
2012-07-08,410.56
2012-07-09,408.12
2012-07-10,405.39
2012-07-11,407.28
2012-07-12,408.72
2012-07-13,416.98
2012-07-14,415.98
2012-07-15,414.98
2012-07-16,413.98
2012-07-17,417.55
2012-07-18,418.83
2012-07-19,428.38
2012-07-20,424.47
2012-07-21,423.6433333333334
2012-07-22,422.81666666666666
2012-07-23,421.99
2012-07-24,415.63
2012-07-25,412.91
2012-07-26,414.8
2012-07-27,413.16
2012-07-28,413.77333333333337
2012-07-29,414.38666666666666
2012-07-30,415.0
2012-07-31,414.48
2012-08-01,412.55
2012-08-02,416.1
2012-08-03,418.21
2012-08-04,419.86
2012-08-05,421.51
2012-08-06,423.16
2012-08-07,422.5
2012-08-08,423.57
2012-08-09,426.98
2012-08-10,425.56
2012-08-11,425.7633333333333
2012-08-12,425.9666666666667
2012-08-13,426.17
2012-08-14,429.47
2012-08-15,430.77
2012-08-16,430.83
2012-08-17,433.45
2012-08-18,434.72666666666663
2012-08-19,436.00333333333333
2012-08-20,437.28
2012-08-21,416.84
2012-08-22,410.23
2012-08-23,392.82
2012-08-24,399.72
2012-08-25,395.21000000000004
2012-08-26,390.7
2012-08-27,386.19
2012-08-28,385.78
2012-08-29,393.06
2012-08-30,397.25
2012-08-31,396.02
2012-09-01,397.53499999999997
2012-09-02,399.04999999999995
2012-09-03,400.565
2012-09-04,402.08
2012-09-05,398.92
2012-09-06,393.41
2012-09-07,397.51
2012-09-08,394.6333333333333
2012-09-09,391.75666666666666
2012-09-10,388.88
2012-09-11,386.62
2012-09-12,388.35
2012-09-13,391.36
2012-09-14,398.87
2012-09-15,399.83
2012-09-16,400.79
2012-09-17,401.75
2012-09-18,394.51
2012-09-19,394.55
2012-09-20,389.28
2012-09-21,395.48
2012-09-22,393.7766666666667
2012-09-23,392.0733333333333
2012-09-24,390.37
2012-09-25,391.77
2012-09-26,395.12
2012-09-27,393.34
2012-09-28,392.57
2012-09-29,390.56333333333333
2012-09-30,388.5566666666667
2012-10-01,386.55
2012-10-02,384.32
2012-10-03,385.37
2012-10-04,384.51
2012-10-05,388.16
2012-10-06,389.92333333333335
2012-10-07,391.68666666666667
2012-10-08,393.45
2012-10-09,393.67
2012-10-10,394.66
2012-10-11,394.19
2012-10-12,392.54
2012-10-13,392.21333333333337
2012-10-14,391.88666666666666
2012-10-15,391.56
2012-10-16,399.22
2012-10-17,397.02
2012-10-18,398.51
2012-10-19,398.23
2012-10-20,397.82
2012-10-21,397.41
2012-10-22,397.0
2012-10-23,397.71
2012-10-24,395.45
2012-10-25,389.92
2012-10-26,391.7
2012-10-27,391.58666666666664
2012-10-28,391.47333333333336
2012-10-29,391.36
2012-10-30,389.86
2012-10-31,388.42
2012-11-01,387.95
2012-11-02,375.26
2012-11-03,375.93
2012-11-04,376.59999999999997
2012-11-05,377.27
2012-11-06,376.95
2012-11-07,380.9
2012-11-08,385.6
2012-11-09,386.71
2012-11-10,387.34666666666664
2012-11-11,387.98333333333335
2012-11-12,388.62
2012-11-13,385.22
2012-11-14,387.71
2012-11-15,386.91
2012-11-16,385.71
2012-11-17,384.9133333333333
2012-11-18,384.1166666666667
2012-11-19,383.32
2012-11-20,385.1
2012-11-21,383.87
2012-11-22,383.22
2012-11-23,381.71
2012-11-24,380.44
2012-11-25,379.16999999999996
2012-11-26,377.9
2012-11-27,376.89
2012-11-28,375.79
2012-11-29,378.2
2012-11-30,377.82
2012-12-01,378.30333333333334
2012-12-02,378.78666666666663
2012-12-03,379.27
2012-12-04,382.1
2012-12-05,385.69
2012-12-06,385.69
2012-12-07,383.8
2012-12-08,384.7633333333333
2012-12-09,385.7266666666667
2012-12-10,386.69
2012-12-11,389.37
2012-12-12,391.08
2012-12-13,391.19
2012-12-14,392.21
2012-12-15,392.68333333333334
2012-12-16,393.15666666666664
2012-12-17,393.63
2012-12-18,393.39
2012-12-19,398.59
2012-12-20,399.68
2012-12-21,396.78
2012-12-22,397.75666666666666
2012-12-23,398.7333333333333
2012-12-24,399.71
2012-12-25,401.34
2012-12-26,406.1
2012-12-27,409.97
2012-12-28,413.73
2012-12-29,414.654
2012-12-30,415.57800000000003
2012-12-31,416.502
2013-01-01,417.42600000000004
2013-01-02,418.35
2013-01-03,419.27
2013-01-04,426.06
2013-01-05,428.77
2013-01-06,431.48
2013-01-07,434.19
2013-01-08,447.16
2013-01-09,448.77
2013-01-10,460.12
2013-01-11,462.69
2013-01-12,461.45
2013-01-13,460.21000000000004
2013-01-14,458.97
2013-01-15,461.42
2013-01-16,465.25
2013-01-17,456.76
2013-01-18,454.16
2013-01-19,452.0366666666667
2013-01-20,449.91333333333336
2013-01-21,447.79
2013-01-22,442.85
2013-01-23,443.37
2013-01-24,452.4
2013-01-25,468.09
2013-01-26,471.9266666666667
2013-01-27,475.7633333333333
2013-01-28,479.6
2013-01-29,484.01
2013-01-30,487.6
2013-01-31,479.79
2013-02-01,483.42
2013-02-02,483.0733333333333
2013-02-03,482.7266666666667
2013-02-04,482.38
2013-02-05,477.36
2013-02-06,488.36
2013-02-07,490.62
2013-02-08,494.03
2013-02-09,494.022
2013-02-10,494.01399999999995
2013-02-11,494.006
2013-02-12,493.998
2013-02-13,493.99
2013-02-14,493.98199999999997
2013-02-15,493.974
2013-02-16,493.966
2013-02-17,493.95799999999997
2013-02-18,493.95
2013-02-19,490.78
2013-02-20,494.83
2013-02-21,476.73
2013-02-22,477.69
2013-02-23,479.69
2013-02-24,481.69
2013-02-25,483.69
2013-02-26,465.05
2013-02-27,465.72
2013-02-28,474.56
2013-03-01,477.15
2013-03-02,474.34666666666664
2013-03-03,471.54333333333335
2013-03-04,468.74
2013-03-05,462.12
2013-03-06,471.09
2013-03-07,466.63
2013-03-08,470.68
2013-03-09,472.62
2013-03-10,474.56
2013-03-11,476.5
2013-03-12,475.34
2013-03-13,473.18
2013-03-14,474.6
2013-03-15,481.35
2013-03-16,480.61
2013-03-17,479.87
2013-03-18,479.13
2013-03-19,480.48
2013-03-20,487.04
2013-03-21,491.79
2013-03-22,489.99
2013-03-23,491.18333333333334
2013-03-24,492.37666666666667
2013-03-25,493.57
2013-03-26,489.46
2013-03-27,491.26
2013-03-28,490.67
2013-03-29,491.04
2013-03-30,495.96333333333337
2013-03-31,500.88666666666666
